meas_mean,meas_min,meas_max,meas_std,n_samples,meas_range,ref_value,bias,corr_mean_ref,corr_min_ref,corr_max_ref
1.6500000000000001,1.24,1.99,0.33370645783382746,6,0.75,5.45,3.8,0.7310300308872466,0.725500905105548,0.730291083609518
1.24,1.09,1.58,0.1740114938732497,6,0.49,5.44,4.2,0.7310300308872466,0.725500905105548,0.730291083609518
1.0466666666666666,0.88,1.36,0.1792949153396902,6,0.4800000000000001,5.43,4.383333333333333,0.7310300308872466,0.725500905105548,0.730291083609518
1.37,0.97,1.77,0.2927797807226448,6,0.8,5.37,4.0,0.7310300308872466,0.725500905105548,0.730291083609518
1.6583333333333332,1.5,1.99,0.18236410465512845,6,0.49,5.12,3.461666666666667,0.7310300308872466,0.725500905105548,0.730291083609518
2.0016666666666665,1.79,2.29,0.1708117872591546,6,0.5,5.14,3.138333333333333,0.7310300308872466,0.725500905105548,0.730291083609518
2.0683333333333334,1.73,2.4,0.27117644932159346,6,0.6699999999999999,4.96,2.8916666666666666,0.7310300308872466,0.725500905105548,0.730291083609518
2.0783333333333336,1.82,2.28,0.1980319839487214,6,0.45999999999999974,4.56,2.481666666666666,0.7310300308872466,0.725500905105548,0.730291083609518
1.8699999999999999,1.66,2.13,0.16887865466067634,6,0.47,3.89,2.0200000000000005,0.7310300308872466,0.725500905105548,0.730291083609518
1.13,0.73,1.39,0.21899771688307618,6,0.6599999999999999,3.29,2.16,0.7310300308872466,0.725500905105548,0.730291083609518
1.035,0.6,1.61,0.34731829781916185,6,1.0100000000000002,3.15,2.115,0.7310300308872466,0.725500905105548,0.730291083609518
2.5383333333333336,1.82,3.33,0.5873811936610389,6,1.51,3.49,0.9516666666666667,0.7310300308872466,0.725500905105548,0.730291083609518
4.155,3.66,5.0,0.5471654228841583,6,1.3399999999999999,4.21,0.054999999999999716,0.7310300308872466,0.725500905105548,0.730291083609518
5.005,4.87,5.26,0.13967820159208774,6,0.3899999999999997,4.73,-0.27499999999999947,0.7310300308872466,0.725500905105548,0.730291083609518
5.185,4.79,5.43,0.22024985811573175,6,0.6399999999999997,5.29,0.10500000000000043,0.7310300308872466,0.725500905105548,0.730291083609518
5.501666666666666,5.08,6.14,0.40612395480526164,6,1.0599999999999996,5.89,0.38833333333333364,0.7310300308872466,0.725500905105548,0.730291083609518
6.5683333333333325,6.26,6.85,0.19301986080884712,6,0.5899999999999999,6.22,-0.3483333333333327,0.7310300308872466,0.725500905105548,0.730291083609518
7.146666666666667,6.95,7.23,0.09973297682645688,6,0.28000000000000025,6.17,-0.9766666666666675,0.7310300308872466,0.725500905105548,0.730291083609518
7.366666666666667,7.3,7.42,0.0436653943835008,6,0.1200000000000001,6.09,-1.2766666666666673,0.7310300308872466,0.725500905105548,0.730291083609518
7.138333333333333,7.01,7.29,0.11232393630329549,6,0.28000000000000025,6.16,-0.9783333333333326,0.7310300308872466,0.725500905105548,0.730291083609518
6.506666666666667,5.8,6.89,0.40927578314220664,6,1.0899999999999999,6.23,-0.2766666666666664,0.7310300308872466,0.725500905105548,0.730291083609518
5.665,4.95,6.19,0.44581386250317556,6,1.2400000000000002,6.42,0.7549999999999999,0.7310300308872466,0.725500905105548,0.730291083609518
4.788333333333333,4.43,5.25,0.28999425281661506,6,0.8200000000000003,6.47,1.6816666666666666,0.7310300308872466,0.725500905105548,0.730291083609518
4.2749999999999995,3.92,4.7,0.286966897045635,6,0.7800000000000002,6.36,2.085000000000001,0.7310300308872466,0.725500905105548,0.730291083609518
3.6799999999999997,3.5,3.79,0.10119288512538827,6,0.29000000000000004,6.37,2.6900000000000004,0.7310300308872466,0.725500905105548,0.730291083609518
3.58,3.48,3.72,0.10295630140987008,6,0.2400000000000002,6.41,2.83,0.7310300308872466,0.725500905105548,0.730291083609518
3.0083333333333333,2.85,3.32,0.1779232044075944,6,0.46999999999999975,6.34,3.3316666666666666,0.7310300308872466,0.725500905105548,0.730291083609518
2.858333333333333,2.31,3.11,0.305445030515585,6,0.7999999999999998,6.14,3.2816666666666667,0.7310300308872466,0.725500905105548,0.730291083609518
